ID,Timestamp,Temperature (°C),Humidity (%),Gas Level (ppm),Noise Level (dB),System Alert,Alert Class
12802,2025-04-10 06:21:00,36.3,81.5,107.3,37.9,"Humidity, Gas Alert",3
12803,2025-04-10 06:22:00,52.3,75.4,144.7,54.5,"Temp, Humidity, Gas, Noise Alert",13
12804,2025-04-10 06:23:00,51.8,49.3,155.3,48.2,"Temp, Gas Alert",9
12805,2025-04-10 06:24:00,42.5,45.9,109.8,42.1,Gas Alert,0
12806,2025-04-10 06:25:00,49.2,79.0,143.8,55.4,"Temp, Humidity, Gas, Noise Alert",13
12807,2025-04-10 06:26:00,48.5,41.0,142.9,57.6,"Temp, Gas, Noise Alert",10
12808,2025-04-10 06:27:00,30.4,81.8,95.7,53.6,"Humidity, Noise Alert",5
12809,2025-04-10 06:28:00,48.4,44.4,128.1,54.3,"Temp, Gas, Noise Alert",10
12810,2025-04-10 06:29:00,35.2,84.4,81.8,54.3,"Humidity, Noise Alert",5
12811,2025-04-10 06:30:00,49.7,83.1,156.6,56.3,"Temp, Humidity, Gas, Noise Alert",13
12812,2025-04-10 06:31:00,47.9,72.6,92.6,62.5,"Temp, Noise Alert",15
12813,2025-04-10 06:32:00,44.6,42.7,147.2,45.8,Gas Alert,0
12814,2025-04-10 06:33:00,37.7,83.9,84.6,63.3,"Humidity, Noise Alert",5
12815,2025-04-10 06:34:00,30.7,58.1,89.2,51.5,Noise Alert,6
12816,2025-04-10 06:35:00,33.1,80.4,122.1,61.9,"Humidity, Gas, Noise Alert",4
12817,2025-04-10 06:36:00,36.4,75.4,141.9,44.8,"Humidity, Gas Alert",3
12818,2025-04-10 06:37:00,48.4,75.7,124.9,57.0,"Temp, Humidity, Gas, Noise Alert",13
12819,2025-04-10 06:38:00,53.3,52.0,90.1,41.8,Temp Alert,8
12820,2025-04-10 06:39:00,38.3,64.9,133.8,43.6,Gas Alert,0
12821,2025-04-10 06:40:00,42.5,52.1,97.5,53.8,Noise Alert,6
12822,2025-04-10 06:41:00,40.0,80.6,80.8,38.1,Humidity Alert,2
12823,2025-04-10 06:42:00,48.5,47.9,131.9,40.7,"Temp, Gas Alert",9
12824,2025-04-10 06:43:00,37.7,71.8,101.2,43.4,Gas Alert,0
12825,2025-04-10 06:44:00,44.7,59.6,105.4,50.4,"Gas, Noise Alert",1
12826,2025-04-10 06:45:00,50.7,41.5,131.3,52.9,"Temp, Gas, Noise Alert",10
12827,2025-04-10 06:46:00,39.7,59.8,141.8,53.5,"Gas, Noise Alert",1
12828,2025-04-10 06:47:00,46.4,63.9,95.6,44.2,Temp Alert,8
12829,2025-04-10 06:48:00,31.8,40.9,140.8,46.3,Gas Alert,0
12830,2025-04-10 06:49:00,34.4,49.6,138.0,42.1,Gas Alert,0
12831,2025-04-10 06:50:00,35.7,82.8,95.7,54.7,"Humidity, Noise Alert",5
12832,2025-04-10 06:51:00,47.4,53.8,125.2,57.3,"Temp, Gas, Noise Alert",10
12833,2025-04-10 06:52:00,52.9,79.1,81.3,65.0,"Temp, Humidity, Noise Alert",14
12834,2025-04-10 06:53:00,36.4,79.8,83.6,49.5,Humidity Alert,2
12835,2025-04-10 06:54:00,35.6,68.4,89.7,61.7,Noise Alert,6
12836,2025-04-10 06:55:00,38.0,44.2,122.1,63.4,"Gas, Noise Alert",1
12837,2025-04-10 06:56:00,47.3,83.3,128.1,45.9,"Temp, Humidity, Gas Alert",12
12838,2025-04-10 06:57:00,49.1,48.6,118.2,36.7,"Temp, Gas Alert",9
12839,2025-04-10 06:58:00,35.5,40.9,88.7,44.3,Normal,7
12840,2025-04-10 06:59:00,44.5,77.7,108.2,60.0,"Humidity, Gas, Noise Alert",4
12841,2025-04-10 07:00:00,32.8,79.5,121.9,51.2,"Humidity, Gas, Noise Alert",4
12842,2025-04-10 07:01:00,49.7,47.0,95.3,54.5,"Temp, Noise Alert",15
12843,2025-04-10 07:02:00,39.1,79.8,110.2,42.1,"Humidity, Gas Alert",3
12844,2025-04-10 07:03:00,46.9,57.7,107.2,56.2,"Temp, Gas, Noise Alert",10
12845,2025-04-10 07:04:00,41.6,76.6,132.2,52.4,"Humidity, Gas, Noise Alert",4
12846,2025-04-10 07:05:00,44.6,79.7,115.3,60.4,"Humidity, Gas, Noise Alert",4
12847,2025-04-10 07:06:00,47.0,64.2,116.5,38.9,"Temp, Gas Alert",9
12848,2025-04-10 07:07:00,41.2,79.4,88.4,57.2,"Humidity, Noise Alert",5
12849,2025-04-10 07:08:00,49.1,63.7,130.1,49.8,"Temp, Gas Alert",9
12850,2025-04-10 07:09:00,33.7,79.6,120.5,36.7,"Humidity, Gas Alert",3
12851,2025-04-10 07:10:00,44.7,67.2,119.1,38.5,Gas Alert,0
12852,2025-04-10 07:11:00,31.9,60.5,156.0,55.8,"Gas, Noise Alert",1
12853,2025-04-10 07:12:00,48.1,58.6,120.6,64.0,"Temp, Gas, Noise Alert",10
12854,2025-04-10 07:13:00,45.0,83.8,153.1,55.8,"Humidity, Gas, Noise Alert",4
12855,2025-04-10 07:14:00,52.4,79.0,147.7,48.9,"Temp, Humidity, Gas Alert",12
12856,2025-04-10 07:15:00,38.4,76.4,138.4,39.1,"Humidity, Gas Alert",3
12857,2025-04-10 07:16:00,32.3,40.5,81.7,40.6,Normal,7
12858,2025-04-10 07:17:00,37.8,76.5,111.4,46.4,"Humidity, Gas Alert",3
12859,2025-04-10 07:18:00,37.5,57.0,123.9,57.1,"Gas, Noise Alert",1
12860,2025-04-10 07:19:00,48.6,44.4,107.8,55.8,"Temp, Gas, Noise Alert",10
12861,2025-04-10 07:20:00,43.4,82.6,143.6,36.0,"Humidity, Gas Alert",3
12862,2025-04-10 07:21:00,38.8,84.4,115.4,48.1,"Humidity, Gas Alert",3
12863,2025-04-10 07:22:00,32.3,48.4,157.3,50.1,"Gas, Noise Alert",1
12864,2025-04-10 07:23:00,44.1,43.5,140.3,63.7,"Gas, Noise Alert",1
12865,2025-04-10 07:24:00,33.9,42.1,98.4,52.9,Noise Alert,6
12866,2025-04-10 07:25:00,44.5,41.9,96.3,38.3,Normal,7
12867,2025-04-10 07:26:00,39.1,59.5,136.3,39.8,Gas Alert,0
12868,2025-04-10 07:27:00,45.9,42.4,114.9,38.6,"Temp, Gas Alert",9
12869,2025-04-10 07:28:00,34.9,84.7,146.9,49.5,"Humidity, Gas Alert",3
12870,2025-04-10 07:29:00,51.9,42.6,88.2,54.2,"Temp, Noise Alert",15
12871,2025-04-10 07:30:00,41.6,58.3,159.1,39.2,Gas Alert,0
12872,2025-04-10 07:31:00,39.9,78.3,80.3,55.4,"Humidity, Noise Alert",5
12873,2025-04-10 07:32:00,39.3,80.0,116.3,50.9,"Humidity, Gas, Noise Alert",4
12874,2025-04-10 07:33:00,48.1,54.0,87.0,54.4,"Temp, Noise Alert",15
12875,2025-04-10 07:34:00,32.1,44.6,106.6,42.7,Gas Alert,0
12876,2025-04-10 07:35:00,44.6,80.0,149.1,42.9,"Humidity, Gas Alert",3
12877,2025-04-10 07:36:00,47.6,74.8,86.3,58.9,"Temp, Noise Alert",15
12878,2025-04-10 07:37:00,42.4,84.7,113.3,57.3,"Humidity, Gas, Noise Alert",4
12879,2025-04-10 07:38:00,50.7,76.7,115.1,48.1,"Temp, Humidity, Gas Alert",12
12880,2025-04-10 07:39:00,42.9,70.8,116.0,49.0,Gas Alert,0
12881,2025-04-10 07:40:00,38.7,41.7,143.0,44.9,Gas Alert,0
12882,2025-04-10 07:41:00,45.9,45.0,124.9,60.0,"Temp, Gas, Noise Alert",10
12883,2025-04-10 07:42:00,37.1,53.5,116.9,58.2,"Gas, Noise Alert",1
12884,2025-04-10 07:43:00,48.0,75.7,126.3,51.3,"Temp, Humidity, Gas, Noise Alert",13
12885,2025-04-10 07:44:00,47.2,69.1,100.4,46.0,"Temp, Gas Alert",9
12886,2025-04-10 07:45:00,33.7,51.6,140.9,54.6,"Gas, Noise Alert",1
12887,2025-04-10 07:46:00,35.8,72.6,89.1,62.7,Noise Alert,6
12888,2025-04-10 07:47:00,51.8,73.5,115.7,58.4,"Temp, Gas, Noise Alert",10
12889,2025-04-10 07:48:00,41.1,74.2,81.0,53.3,Noise Alert,6
12890,2025-04-10 07:49:00,34.1,66.3,120.7,54.6,"Gas, Noise Alert",1
12891,2025-04-10 07:50:00,30.7,48.9,155.1,50.4,"Gas, Noise Alert",1
12892,2025-04-10 07:51:00,35.3,61.6,120.1,56.8,"Gas, Noise Alert",1
12893,2025-04-10 07:52:00,44.1,49.9,87.8,58.7,Noise Alert,6
12894,2025-04-10 07:53:00,51.5,71.9,120.4,41.9,"Temp, Gas Alert",9
12895,2025-04-10 07:54:00,35.6,71.1,128.1,37.2,Gas Alert,0
12896,2025-04-10 07:55:00,39.1,80.2,112.3,39.3,"Humidity, Gas Alert",3
12897,2025-04-10 07:56:00,30.1,83.4,107.2,47.1,"Humidity, Gas Alert",3
12898,2025-04-10 07:57:00,44.4,46.7,148.6,44.6,Gas Alert,0
12899,2025-04-10 07:58:00,44.0,55.2,87.3,55.7,Noise Alert,6
12900,2025-04-10 07:59:00,33.7,65.6,108.3,38.8,Gas Alert,0
12901,2025-04-10 08:00:00,35.1,68.9,96.5,35.4,Normal,7
12902,2025-04-10 08:01:00,40.9,44.1,147.1,59.5,"Gas, Noise Alert",1
12903,2025-04-10 08:02:00,30.5,64.1,129.4,64.5,"Gas, Noise Alert",1
12904,2025-04-10 08:03:00,47.4,47.5,129.5,53.8,"Temp, Gas, Noise Alert",10
12905,2025-04-10 08:04:00,31.2,54.2,111.9,60.5,"Gas, Noise Alert",1
12906,2025-04-10 08:05:00,36.4,83.6,128.4,48.1,"Humidity, Gas Alert",3
12907,2025-04-10 08:06:00,43.2,66.4,158.5,54.3,"Gas, Noise Alert",1
12908,2025-04-10 08:07:00,38.7,52.3,146.4,52.4,"Gas, Noise Alert",1
12909,2025-04-10 08:08:00,36.0,72.3,105.8,45.3,Gas Alert,0
12910,2025-04-10 08:09:00,32.7,83.4,81.8,45.2,Humidity Alert,2
12911,2025-04-10 08:10:00,43.8,84.8,137.0,48.1,"Humidity, Gas Alert",3
12912,2025-04-10 08:11:00,31.2,43.0,156.7,49.7,Gas Alert,0
12913,2025-04-10 08:12:00,45.1,74.4,155.9,45.6,"Temp, Gas Alert",9
12914,2025-04-10 08:13:00,34.9,69.2,95.8,57.1,Noise Alert,6
12915,2025-04-10 08:14:00,31.2,44.4,143.8,39.6,Gas Alert,0
12916,2025-04-10 08:15:00,36.2,45.6,136.1,43.8,Gas Alert,0
12917,2025-04-10 08:16:00,43.1,77.8,94.2,57.3,"Humidity, Noise Alert",5
12918,2025-04-10 08:17:00,47.0,78.5,101.6,39.8,"Temp, Humidity, Gas Alert",12
12919,2025-04-10 08:18:00,45.5,48.1,80.2,53.0,"Temp, Noise Alert",15
12920,2025-04-10 08:19:00,49.5,64.9,138.6,50.5,"Temp, Gas, Noise Alert",10
12921,2025-04-10 08:20:00,48.7,84.6,122.0,44.2,"Temp, Humidity, Gas Alert",12
12922,2025-04-10 08:21:00,48.2,80.7,90.6,37.2,"Temp, Humidity Alert",11
12923,2025-04-10 08:22:00,31.0,63.2,91.7,60.4,Noise Alert,6
12924,2025-04-10 08:23:00,30.6,55.4,122.8,65.0,"Gas, Noise Alert",1
12925,2025-04-10 08:24:00,34.6,50.9,96.3,49.0,Normal,7
12926,2025-04-10 08:25:00,47.8,84.7,150.7,50.7,"Temp, Humidity, Gas, Noise Alert",13
12927,2025-04-10 08:26:00,43.8,46.5,99.3,45.2,Normal,7
12928,2025-04-10 08:27:00,49.2,49.2,125.9,47.1,"Temp, Gas Alert",9
12929,2025-04-10 08:28:00,42.4,81.1,149.4,46.3,"Humidity, Gas Alert",3
12930,2025-04-10 08:29:00,47.9,82.9,102.5,55.1,"Temp, Humidity, Gas, Noise Alert",13
12931,2025-04-10 08:30:00,34.9,78.2,116.2,52.7,"Humidity, Gas, Noise Alert",4
12932,2025-04-10 08:31:00,52.3,56.7,98.7,48.2,Temp Alert,8
12933,2025-04-10 08:32:00,42.5,55.6,118.7,59.7,"Gas, Noise Alert",1
12934,2025-04-10 08:33:00,42.6,68.0,136.1,49.1,Gas Alert,0
12935,2025-04-10 08:34:00,33.6,40.8,110.3,37.8,Gas Alert,0
12936,2025-04-10 08:35:00,54.6,61.9,81.5,40.6,Temp Alert,8
12937,2025-04-10 08:36:00,52.6,78.3,123.7,47.1,"Temp, Humidity, Gas Alert",12
12938,2025-04-10 08:37:00,52.5,48.2,106.0,57.5,"Temp, Gas, Noise Alert",10
12939,2025-04-10 08:38:00,42.6,75.5,103.4,46.3,"Humidity, Gas Alert",3
12940,2025-04-10 08:39:00,32.2,82.4,106.8,52.0,"Humidity, Gas, Noise Alert",4
12941,2025-04-10 08:40:00,42.6,57.1,131.8,61.0,"Gas, Noise Alert",1
12942,2025-04-10 08:41:00,52.1,42.4,83.9,56.9,"Temp, Noise Alert",15
12943,2025-04-10 08:42:00,38.9,63.9,96.9,38.8,Normal,7
12944,2025-04-10 08:43:00,46.7,47.8,136.3,37.0,"Temp, Gas Alert",9
12945,2025-04-10 08:44:00,48.8,82.0,121.1,58.1,"Temp, Humidity, Gas, Noise Alert",13
12946,2025-04-10 08:45:00,38.6,41.9,115.3,57.7,"Gas, Noise Alert",1
12947,2025-04-10 08:46:00,52.3,43.7,80.3,53.5,"Temp, Noise Alert",15
12948,2025-04-10 08:47:00,49.1,63.9,123.0,55.9,"Temp, Gas, Noise Alert",10
12949,2025-04-10 08:48:00,51.0,66.1,141.4,53.4,"Temp, Gas, Noise Alert",10
12950,2025-04-10 08:49:00,40.7,71.7,114.3,46.9,Gas Alert,0
12951,2025-04-10 08:50:00,52.1,81.1,156.3,55.3,"Temp, Humidity, Gas, Noise Alert",13
12952,2025-04-10 08:51:00,48.0,75.8,123.3,37.3,"Temp, Humidity, Gas Alert",12
12953,2025-04-10 08:52:00,51.3,59.5,89.4,50.9,"Temp, Noise Alert",15
12954,2025-04-10 08:53:00,44.3,42.3,88.1,62.0,Noise Alert,6
12955,2025-04-10 08:54:00,38.5,53.3,151.6,59.6,"Gas, Noise Alert",1
12956,2025-04-10 08:55:00,47.2,75.2,154.6,37.8,"Temp, Humidity, Gas Alert",12
12957,2025-04-10 08:56:00,37.4,53.3,103.3,51.6,"Gas, Noise Alert",1
12958,2025-04-10 08:57:00,33.8,83.0,150.5,42.1,"Humidity, Gas Alert",3
12959,2025-04-10 08:58:00,32.7,67.2,92.9,42.1,Normal,7
12960,2025-04-10 08:59:00,47.9,40.1,96.8,62.4,"Temp, Noise Alert",15
12961,2025-04-10 09:00:00,52.1,83.5,140.9,40.9,"Temp, Humidity, Gas Alert",12
12962,2025-04-10 09:01:00,53.5,50.8,94.9,40.3,Temp Alert,8
12963,2025-04-10 09:02:00,41.0,62.1,101.6,52.5,"Gas, Noise Alert",1
12964,2025-04-10 09:03:00,31.3,67.9,147.6,46.0,Gas Alert,0
12965,2025-04-10 09:04:00,30.3,83.5,117.6,54.2,"Humidity, Gas, Noise Alert",4
12966,2025-04-10 09:05:00,43.1,70.2,103.5,42.7,Gas Alert,0
12967,2025-04-10 09:06:00,45.7,45.6,93.6,45.7,Temp Alert,8
12968,2025-04-10 09:07:00,44.8,58.4,125.6,49.7,Gas Alert,0
12969,2025-04-10 09:08:00,45.5,40.5,107.2,64.8,"Temp, Gas, Noise Alert",10
12970,2025-04-10 09:09:00,37.2,43.1,153.6,63.7,"Gas, Noise Alert",1
12971,2025-04-10 09:10:00,41.5,81.5,99.1,39.7,Humidity Alert,2
12972,2025-04-10 09:11:00,46.4,41.0,104.3,37.5,"Temp, Gas Alert",9
12973,2025-04-10 09:12:00,50.3,47.4,120.3,60.3,"Temp, Gas, Noise Alert",10
12974,2025-04-10 09:13:00,30.2,61.1,102.2,57.9,"Gas, Noise Alert",1
12975,2025-04-10 09:14:00,40.7,72.5,114.8,39.5,Gas Alert,0
12976,2025-04-10 09:15:00,46.5,65.8,114.1,53.6,"Temp, Gas, Noise Alert",10
12977,2025-04-10 09:16:00,40.4,72.9,88.2,40.2,Normal,7
12978,2025-04-10 09:17:00,31.9,48.1,148.3,44.8,Gas Alert,0
12979,2025-04-10 09:18:00,34.3,65.4,136.8,37.3,Gas Alert,0
12980,2025-04-10 09:19:00,34.9,56.7,109.7,41.0,Gas Alert,0
12981,2025-04-10 09:20:00,33.5,64.2,155.2,51.8,"Gas, Noise Alert",1
12982,2025-04-10 09:21:00,52.8,61.4,113.3,46.2,"Temp, Gas Alert",9
12983,2025-04-10 09:22:00,35.0,56.9,142.7,41.4,Gas Alert,0
12984,2025-04-10 09:23:00,46.6,45.7,111.8,46.6,"Temp, Gas Alert",9
12985,2025-04-10 09:24:00,42.3,53.8,107.7,37.3,Gas Alert,0
12986,2025-04-10 09:25:00,39.2,69.4,106.9,59.0,"Gas, Noise Alert",1
12987,2025-04-10 09:26:00,34.3,73.2,122.6,44.3,Gas Alert,0
12988,2025-04-10 09:27:00,52.8,63.1,95.2,52.5,"Temp, Noise Alert",15
12989,2025-04-10 09:28:00,43.3,63.3,125.7,52.8,"Gas, Noise Alert",1
12990,2025-04-10 09:29:00,51.6,69.8,96.5,47.4,Temp Alert,8
12991,2025-04-10 09:30:00,52.7,49.3,133.0,39.2,"Temp, Gas Alert",9
12992,2025-04-10 09:31:00,51.1,50.9,141.2,53.0,"Temp, Gas, Noise Alert",10
12993,2025-04-10 09:32:00,38.1,47.6,121.1,41.0,Gas Alert,0
12994,2025-04-10 09:33:00,39.9,49.0,141.8,59.2,"Gas, Noise Alert",1
12995,2025-04-10 09:34:00,33.2,47.8,80.7,57.6,Noise Alert,6
12996,2025-04-10 09:35:00,47.9,76.2,125.9,59.9,"Temp, Humidity, Gas, Noise Alert",13
12997,2025-04-10 09:36:00,37.0,69.6,129.6,64.3,"Gas, Noise Alert",1
12998,2025-04-10 09:37:00,37.1,75.9,113.3,59.0,"Humidity, Gas, Noise Alert",4
12999,2025-04-10 09:38:00,50.8,78.5,99.5,55.1,"Temp, Humidity, Noise Alert",14
13000,2025-04-10 09:39:00,51.1,81.2,104.7,41.8,"Temp, Humidity, Gas Alert",12
13001,2025-04-10 09:40:00,40.8,79.9,142.0,55.2,"Humidity, Gas, Noise Alert",4
13002,2025-04-10 09:41:00,30.6,69.3,107.5,38.6,Gas Alert,0
13003,2025-04-10 09:42:00,43.6,68.3,104.1,48.2,Gas Alert,0
13004,2025-04-10 09:43:00,48.4,64.1,147.9,52.4,"Temp, Gas, Noise Alert",10
13005,2025-04-10 09:44:00,40.6,83.9,95.2,64.3,"Humidity, Noise Alert",5
13006,2025-04-10 09:45:00,30.7,47.3,121.1,49.1,Gas Alert,0
13007,2025-04-10 09:46:00,37.1,56.2,99.0,48.4,Normal,7
13008,2025-04-10 09:47:00,44.1,69.7,119.8,58.8,"Gas, Noise Alert",1
13009,2025-04-10 09:48:00,30.0,47.5,127.7,41.3,Gas Alert,0
13010,2025-04-10 09:49:00,35.1,67.8,97.4,52.2,Noise Alert,6
13011,2025-04-10 09:50:00,36.7,74.0,94.7,40.4,Normal,7
13012,2025-04-10 09:51:00,30.0,44.3,121.5,39.6,Gas Alert,0
13013,2025-04-10 09:52:00,54.8,76.6,85.9,47.4,"Temp, Humidity Alert",11
13014,2025-04-10 09:53:00,34.6,84.0,122.2,36.2,"Humidity, Gas Alert",3
13015,2025-04-10 09:54:00,48.5,41.8,140.3,49.3,"Temp, Gas Alert",9
13016,2025-04-10 09:55:00,53.1,45.4,137.6,46.5,"Temp, Gas Alert",9
13017,2025-04-10 09:56:00,47.2,83.4,102.6,50.1,"Temp, Humidity, Gas, Noise Alert",13
13018,2025-04-10 09:57:00,52.4,84.2,124.4,42.1,"Temp, Humidity, Gas Alert",12
13019,2025-04-10 09:58:00,43.0,45.3,108.2,45.3,Gas Alert,0
13020,2025-04-10 09:59:00,30.4,50.4,94.1,50.9,Noise Alert,6
13021,2025-04-10 10:00:00,50.7,50.1,157.8,50.4,"Temp, Gas, Noise Alert",10
13022,2025-04-10 10:01:00,54.2,75.3,139.8,54.6,"Temp, Humidity, Gas, Noise Alert",13
13023,2025-04-10 10:02:00,54.4,72.7,119.6,50.9,"Temp, Gas, Noise Alert",10
13024,2025-04-10 10:03:00,33.0,77.9,144.0,37.6,"Humidity, Gas Alert",3
13025,2025-04-10 10:04:00,53.6,45.9,150.3,62.2,"Temp, Gas, Noise Alert",10
13026,2025-04-10 10:05:00,33.8,43.6,123.6,47.3,Gas Alert,0
13027,2025-04-10 10:06:00,49.5,54.0,153.5,57.0,"Temp, Gas, Noise Alert",10
13028,2025-04-10 10:07:00,50.9,83.2,159.0,45.4,"Temp, Humidity, Gas Alert",12
13029,2025-04-10 10:08:00,50.9,48.8,158.9,61.0,"Temp, Gas, Noise Alert",10
13030,2025-04-10 10:09:00,31.3,77.6,149.3,51.9,"Humidity, Gas, Noise Alert",4
13031,2025-04-10 10:10:00,30.0,55.2,120.9,46.2,Gas Alert,0
13032,2025-04-10 10:11:00,41.8,70.5,129.2,38.7,Gas Alert,0
13033,2025-04-10 10:12:00,41.3,73.4,148.7,58.7,"Gas, Noise Alert",1
13034,2025-04-10 10:13:00,31.3,43.0,81.3,51.5,Noise Alert,6
13035,2025-04-10 10:14:00,38.0,52.2,118.8,37.4,Gas Alert,0
13036,2025-04-10 10:15:00,33.1,57.9,145.6,58.2,"Gas, Noise Alert",1
13037,2025-04-10 10:16:00,49.0,70.0,89.8,62.4,"Temp, Noise Alert",15
13038,2025-04-10 10:17:00,38.9,60.0,157.2,40.3,Gas Alert,0
13039,2025-04-10 10:18:00,35.1,84.7,117.3,40.7,"Humidity, Gas Alert",3
13040,2025-04-10 10:19:00,38.9,76.6,156.2,63.3,"Humidity, Gas, Noise Alert",4
13041,2025-04-10 10:20:00,49.0,46.6,134.5,61.6,"Temp, Gas, Noise Alert",10
13042,2025-04-10 10:21:00,52.3,83.0,134.2,42.2,"Temp, Humidity, Gas Alert",12
13043,2025-04-10 10:22:00,36.1,60.2,137.2,53.5,"Gas, Noise Alert",1
13044,2025-04-10 10:23:00,39.6,44.4,95.1,45.0,Normal,7
13045,2025-04-10 10:24:00,35.4,82.6,157.6,55.8,"Humidity, Gas, Noise Alert",4
13046,2025-04-10 10:25:00,30.9,56.9,86.4,57.0,Noise Alert,6
13047,2025-04-10 10:26:00,47.2,64.0,102.5,54.1,"Temp, Gas, Noise Alert",10
13048,2025-04-10 10:27:00,43.2,70.7,96.1,53.9,Noise Alert,6
13049,2025-04-10 10:28:00,47.5,61.1,157.4,49.5,"Temp, Gas Alert",9
13050,2025-04-10 10:29:00,54.5,61.6,88.4,36.5,Temp Alert,8
13051,2025-04-10 10:30:00,51.7,81.3,117.3,51.3,"Temp, Humidity, Gas, Noise Alert",13
13052,2025-04-10 10:31:00,38.9,49.4,97.1,58.2,Noise Alert,6
13053,2025-04-10 10:32:00,53.6,60.5,103.4,56.3,"Temp, Gas, Noise Alert",10
13054,2025-04-10 10:33:00,53.8,52.6,146.1,59.7,"Temp, Gas, Noise Alert",10
13055,2025-04-10 10:34:00,53.0,60.3,118.7,41.8,"Temp, Gas Alert",9
13056,2025-04-10 10:35:00,37.7,81.1,80.6,56.5,"Humidity, Noise Alert",5
13057,2025-04-10 10:36:00,48.8,55.9,94.8,53.0,"Temp, Noise Alert",15
13058,2025-04-10 10:37:00,37.0,40.3,103.4,41.1,Gas Alert,0
13059,2025-04-10 10:38:00,49.3,54.5,115.0,39.7,"Temp, Gas Alert",9
13060,2025-04-10 10:39:00,39.5,52.7,148.4,36.9,Gas Alert,0
13061,2025-04-10 10:40:00,34.2,81.9,81.8,40.4,Humidity Alert,2
13062,2025-04-10 10:41:00,41.0,50.0,148.0,47.9,Gas Alert,0
13063,2025-04-10 10:42:00,52.3,76.4,91.6,55.6,"Temp, Humidity, Noise Alert",14
13064,2025-04-10 10:43:00,42.3,65.0,101.2,54.3,"Gas, Noise Alert",1
13065,2025-04-10 10:44:00,45.8,68.2,127.8,41.5,"Temp, Gas Alert",9
13066,2025-04-10 10:45:00,42.8,52.7,150.7,56.0,"Gas, Noise Alert",1
13067,2025-04-10 10:46:00,48.4,43.4,145.1,47.7,"Temp, Gas Alert",9
13068,2025-04-10 10:47:00,30.7,42.8,94.1,47.5,Normal,7
13069,2025-04-10 10:48:00,54.5,57.0,121.6,44.3,"Temp, Gas Alert",9
13070,2025-04-10 10:49:00,30.7,73.2,88.2,40.6,Normal,7
13071,2025-04-10 10:50:00,36.7,70.8,90.8,49.2,Normal,7
13072,2025-04-10 10:51:00,37.4,65.4,131.4,38.3,Gas Alert,0
13073,2025-04-10 10:52:00,51.0,84.2,116.5,61.9,"Temp, Humidity, Gas, Noise Alert",13
13074,2025-04-10 10:53:00,33.0,50.9,159.0,50.2,"Gas, Noise Alert",1
13075,2025-04-10 10:54:00,39.9,71.9,158.0,45.0,Gas Alert,0
13076,2025-04-10 10:55:00,51.9,83.9,81.0,48.8,"Temp, Humidity Alert",11
13077,2025-04-10 10:56:00,39.4,74.3,104.0,54.1,"Gas, Noise Alert",1
13078,2025-04-10 10:57:00,30.7,55.3,98.6,51.8,Noise Alert,6
13079,2025-04-10 10:58:00,39.9,53.0,152.9,54.4,"Gas, Noise Alert",1
13080,2025-04-10 10:59:00,54.5,49.1,142.8,52.9,"Temp, Gas, Noise Alert",10
13081,2025-04-10 11:00:00,54.2,75.8,92.5,57.4,"Temp, Humidity, Noise Alert",14
13082,2025-04-10 11:01:00,30.9,56.4,144.3,45.8,Gas Alert,0
13083,2025-04-10 11:02:00,47.4,45.3,89.5,50.8,"Temp, Noise Alert",15
13084,2025-04-10 11:03:00,33.7,56.9,119.1,44.6,Gas Alert,0
13085,2025-04-10 11:04:00,46.6,41.7,120.9,37.4,"Temp, Gas Alert",9
13086,2025-04-10 11:05:00,44.3,54.0,94.9,55.4,Noise Alert,6
13087,2025-04-10 11:06:00,52.1,44.1,108.6,38.0,"Temp, Gas Alert",9
13088,2025-04-10 11:07:00,39.1,83.0,133.4,37.7,"Humidity, Gas Alert",3
13089,2025-04-10 11:08:00,51.9,71.1,148.7,52.5,"Temp, Gas, Noise Alert",10
13090,2025-04-10 11:09:00,36.3,82.6,141.4,61.1,"Humidity, Gas, Noise Alert",4
13091,2025-04-10 11:10:00,51.1,83.3,85.1,63.2,"Temp, Humidity, Noise Alert",14
13092,2025-04-10 11:11:00,50.3,55.1,117.7,59.4,"Temp, Gas, Noise Alert",10
13093,2025-04-10 11:12:00,38.3,46.0,121.3,55.5,"Gas, Noise Alert",1
13094,2025-04-10 11:13:00,42.4,64.1,115.5,51.9,"Gas, Noise Alert",1
13095,2025-04-10 11:14:00,53.4,82.3,115.9,44.4,"Temp, Humidity, Gas Alert",12
13096,2025-04-10 11:15:00,37.1,46.8,159.1,53.1,"Gas, Noise Alert",1
13097,2025-04-10 11:16:00,37.8,44.4,101.1,56.4,"Gas, Noise Alert",1
13098,2025-04-10 11:17:00,38.3,41.7,158.8,47.7,Gas Alert,0
13099,2025-04-10 11:18:00,30.7,68.2,95.0,47.1,Normal,7
13100,2025-04-10 11:19:00,49.3,41.6,83.4,43.5,Temp Alert,8
13101,2025-04-10 11:20:00,33.8,74.5,153.4,59.2,"Gas, Noise Alert",1
13102,2025-04-10 11:21:00,44.5,64.2,84.8,49.4,Normal,7
13103,2025-04-10 11:22:00,43.4,54.5,150.9,49.0,Gas Alert,0
13104,2025-04-10 11:23:00,47.6,44.3,153.3,49.7,"Temp, Gas Alert",9
13105,2025-04-10 11:24:00,41.1,49.8,110.0,40.3,Gas Alert,0
13106,2025-04-10 11:25:00,32.9,44.2,87.3,63.0,Noise Alert,6
